"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"WSBF","Waterstone Financial, Inc.","16.46","462340643.94","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/wsbf",
"WCFB","WCF Bancorp, Inc.","8.25","21132721.5","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wcfb",
"HHHH","Wealthbridge Acquisition Limited","9.82","0","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/hhhh",
"HHHHR","Wealthbridge Acquisition Limited","0.2","0","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/hhhhr",
"HHHHU","Wealthbridge Acquisition Limited","10.08","0","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/hhhhu",
"HHHHW","Wealthbridge Acquisition Limited","0.129","0","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/hhhhw",
"WBS","Webster Financial Corporation","50.67","4675079305.44","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wbs",
"WEI","Weidai Ltd.","11.56","814369366.12","n/a","2018","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/wei",
"WEBK","Wellesley Bancorp, Inc.","30.53","77106903.83","n/a","2012","Finance","Banks","https://www.nasdaq.com/symbol/webk",
"WFC","Wells Fargo & Company","48.32","219467111942.4","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wfc",
"WSBC","WesBanco, Inc.","39.75","2170295423.25","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wsbc",
"WTBA","West Bancorporation","20.68","336990815.92","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wtba",
"WABC","Westamerica Bancorporation","61.8","1661832591","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wabc",
"WAL","Western Alliance Bancorporation","41.04","4321382888.16","n/a","2005","Finance","Major Banks","https://www.nasdaq.com/symbol/wal",
"WALA","Western Alliance Bancorporation","26.07","0","n/a","2016","Finance","Major Banks","https://www.nasdaq.com/symbol/wala",
"WNEB","Western New England Bancorp, Inc.","9.23","251638440.69","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/wneb",
"WBK","Westpac Banking Corporation","18.5","63433230236","n/a","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/wbk",
"WHG","Westwood Holdings Group Inc","35.27","318660993.54","n/a","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/whg",
"WTM","White Mountains Insurance Group, Ltd.","925.48","2931398669.28","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/wtm",
"WLTW","Willis Towers Watson Public Limited Company","175.65","22676743992.45","n/a","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/wltw",
"WINS","Wins Finance Holdings Inc.","24.5","486022229","n/a","2014","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/wins",
"WTFC","Wintrust Financial Corporation","67.33","3804646069.86","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wtfc",
"WTFCM","Wintrust Financial Corporation","27.87","139350000","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wtfcm",
"WETF","WisdomTree Investments, Inc.","7.06","1095344202.24","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/wetf",
"WF","Woori Bank","35.94","0","n/a","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/wf",
"WRLD","World Acceptance Corporation","117.13","1127124303.37","n/a","1991","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/wrld",
"WSFS","WSFS Financial Corporation","38.6","2197940278.8","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wsfs",
"WVFC","WVS Financial Corp.","17.25","33530481","n/a","n/a","Finance","Banks","https://www.nasdaq.com/symbol/wvfc",
"XYF","X Financial","5.6","850120034.4","n/a","2018","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/xyf",
"YRIV","Yangtze River Port and Logistics Limited ","0.5597","96566476.6305","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/yriv",
"YIN","Yintech Investment Holdings Limited","6.3","101237692.5","16069475","2016","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/yin",
"YRD","Yirendai Ltd.","13.56","822708414.72","n/a","2015","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/yrd",
"ZBK","Zions Bancorporation N.A.","30.2847","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/zbk",
"ZION","Zions Bancorporation N.A.","45.41","8453509888.14","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/zion",
"ZIONW","Zions Bancorporation N.A.","12.99","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/zionw",
